ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
COF,2025-03-11 12:41:00,166.05,2025-03-11 13:53:00,165.81,short,negative,0.1445347786811256,72.0,max_holding_period,Midday,Tuesday,0.2400000000000091,0.33186000000000004,-0.09185999999999095,-0.05532068654019329
COF,2025-03-11 15:52:00,163.79,2025-03-11 15:52:00,163.79,short,negative,-0.0,0.0,conflict_flip,Afternoon,Tuesday,-0.0,0.32758,-0.32758,-0.2
COF,2025-03-11 15:54:00,164.13,2025-03-11 16:54:00,166.189,long,positive,1.2544933893864605,60.0,max_holding_period,Afternoon,Tuesday,2.0589999999999975,0.33031900000000003,1.7286809999999975,1.053238895997074
COF,2025-03-12 13:00:00,169.65,2025-03-12 14:15:00,170.17,long,positive,0.3065134099616751,75.0,max_holding_period,Midday,Wednesday,0.5199999999999818,0.33982,0.1801799999999818,0.10620689655171339
COF,2025-03-17 13:00:00,172.51,2025-03-17 14:28:00,170.21,short,negative,1.3332560431279248,88.0,max_holding_period,Midday,Monday,2.299999999999983,0.34272,1.957279999999983,1.1345892991710527
COF,2025-03-25 14:02:00,183.58,2025-03-25 15:02:00,181.06,long,positive,-1.372698551040424,60.0,max_holding_period,Afternoon,Tuesday,-2.5200000000000102,0.36464,-2.8846400000000103,-1.5713258524893836
COF,2025-03-31 15:57:00,175.36,2025-03-31 16:57:00,175.735,long,positive,0.21384580291970803,60.0,max_holding_period,Afternoon,Monday,0.375,0.35109500000000005,0.023904999999999954,0.013631957116788329
COF,2025-04-01 15:29:00,176.23,2025-04-01 16:29:00,176.215,long,positive,-0.008511604153655086,60.0,max_holding_period,Afternoon,Tuesday,-0.014999999999986358,0.352445,-0.36744499999998637,-0.20850309254950145
COF,2025-04-03 13:00:00,173.86,2025-04-03 14:00:00,174.19,long,positive,0.18980789140686993,60.0,max_holding_period,Midday,Thursday,0.3299999999999841,0.34805,-0.018050000000015942,-0.01038191648453693
COF,2025-04-21 15:40:00,166.11,2025-04-21 16:40:00,164.54,long,positive,-0.9451568237914765,60.0,max_holding_period,Afternoon,Monday,-1.5700000000000216,0.33065,-1.9006500000000215,-1.144211666967685
COF,2025-05-02 14:00:00,181.92,2025-05-02 15:00:00,184.5,short,negative,-1.4182058047493473,60.0,max_holding_period,Afternoon,Friday,-2.5800000000000125,0.36641999999999997,-2.9464200000000123,-1.6196240105540967
COF,2025-05-05 14:00:00,187.49,2025-05-05 15:20:00,185.99,short,negative,0.8000426689423434,80.0,max_holding_period,Afternoon,Monday,1.5,0.37348000000000003,1.12652,0.6008427116112858
COF,2025-05-15 14:15:00,196.94,2025-05-15 15:29:00,195.52,long,positive,-0.7210317863308559,74.0,max_holding_period,Afternoon,Thursday,-1.4199999999999875,0.39246000000000003,-1.8124599999999875,-0.920310754544525
COF,2025-05-19 14:52:00,196.2,2025-05-19 15:52:00,199.0535,long,positive,1.4543832823649467,60.0,max_holding_period,Afternoon,Monday,2.8535000000000252,0.39525350000000004,2.4582465000000253,1.2529288990825818
COF,2025-06-16 13:42:00,193.47,2025-06-16 14:42:00,193.87,long,positive,0.20675040057890406,60.0,end_of_data,Midday,Monday,0.4000000000000057,0.38734,0.012660000000005667,0.006543650178325144
