sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,3,-0.7299745166805202,-0.24332483889350673,-0.2178392857142898,0.0,0.11400072376856218,-33.882785489539636,0.0
negative,5,-2.3012386164474927,-0.46024772328949853,-0.2914212830283817,0.2,0.9850234045628138,-7.417291883626705,0.2577738904835195
