day_of_week,count,total_return,avg_return,win_rate
Wednesday,3,0.019969782796889712,0.006656594265629904,0.6666666666666666
Tuesday,10,-1.1503591544016334,-0.11503591544016334,0.1
Thursday,14,-0.5561361798576154,-0.03972401284697253,0.42857142857142855
Monday,6,-1.4306729827431233,-0.23844549712385388,0.16666666666666666
Friday,2,0.2516768731231931,0.12583843656159655,0.5
