sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,8,-1.0661697435776407,-0.1332712179472051,-0.2794766502500914,0.375,0.7090816801823033,-2.983598444007235,0.655680286383947
negative,26,17.622176078329936,0.6777760030126898,-0.08821689111207107,0.46153846153846156,2.891761311090706,3.7206945297347063,2.7234461724901604
