market_session,count,total_return,avg_return,win_rate
Midday,18,-1.5712511885770535,-0.0872917326987252,0.3888888888888889
Afternoon,13,6.087353716371377,0.4682579781824136,0.5384615384615384
Morning,3,12.039903806957978,4.013301268985993,0.3333333333333333
