Entry Time,Exit Time,Duration (min),Direction,Entry Price,Exit Price,Return (%)
2025-04-22 12:06:00,2025-04-22 12:04:00,-2.0,long,188.98,191.0,1.07%
2025-04-22 12:06:00,2025-04-22 12:20:00,14.0,short,188.98,190.0,-0.54%
