sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,49,-7.702879276513761,-0.15720161788803594,-0.14893290734824566,0.24489795918367346,0.42972492585593347,-5.8071993724867115,0.3493766522870217
negative,90,-13.435052127783695,-0.1492783569753744,-0.17307553033351938,0.2777777777777778,0.5576864469957229,-4.2491985682147355,0.41558694683978437
