sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,3,-1.811995366520135,-0.6039984555067116,-0.7938374717832897,0.0,0.2858425379843669,-33.54356668128804,0.0
negative,3,1.3414967633219215,0.4471655877739738,0.25877518767285534,0.6666666666666666,0.6198032079413093,11.452883027620494,7.707483816609606
