market_session,count,total_return,avg_return,win_rate
Morning,3,0.9254737396906333,0.30849124656354443,0.6666666666666666
Midday,12,-4.744071370967475,-0.39533928091395626,0.16666666666666666
Afternoon,9,-0.8096094096873834,-0.08995660107637593,0.3333333333333333
After-Hours,1,0.33479657387580297,0.33479657387580297,1.0
