sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,8,2.0302763288701566,0.2537845411087696,0.14493030090763206,0.5,0.4881358050585335,8.253245618226313,3.874698708206966
negative,17,-6.323686795958579,-0.3719815762328576,-0.24211570247933417,0.23529411764705882,0.6593841544601117,-8.955362997605897,0.17161825802105576
