day_of_week,count,total_return,avg_return,win_rate
Thursday,7,0.17643244365062932,0.02520463480723276,0.2857142857142857
Tuesday,9,1.2929547775429073,0.14366164194921194,0.5555555555555556
Monday,6,-5.188938349405053,-0.8648230582341755,0.16666666666666666
Wednesday,1,-0.11253822629969604,-0.11253822629969604,0.0
Friday,2,-0.46132111257721087,-0.23066055628860543,0.0
