sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
negative,3,-1.1419918729478362,-0.38066395764927874,-0.7324045407636753,0.3333333333333333,0.8147222152488491,-7.417071582254522,0.3949364220111607
