ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
BLK,2025-03-03 15:08:00,984.955,2025-03-03 16:08:00,978.53,short,negative,0.6523140651095805,60.0,max_holding_period,Afternoon,Monday,6.425000000000068,1.963485,4.461515000000068,0.45296637917469007
BLK,2025-03-04 15:30:00,952.36,2025-03-04 16:30:00,940.2705,long,positive,-1.2694254273594063,60.0,max_holding_period,Afternoon,Tuesday,-12.089500000000044,1.8926305,-13.982130500000043,-1.468156001932047
BLK,2025-03-05 12:00:00,965.26,2025-03-05 13:15:00,961.3,long,positive,-0.41025216003978576,75.0,max_holding_period,Midday,Wednesday,-3.9600000000000364,1.9265599999999998,-5.886560000000037,-0.6098419078797459
BLK,2025-03-05 15:30:00,964.0,2025-03-05 16:30:00,957.48,long,positive,-0.6763485477178404,60.0,max_holding_period,Afternoon,Wednesday,-6.519999999999982,1.9214799999999999,-8.44147999999998,-0.8756721991701225
BLK,2025-03-12 13:30:00,918.0,2025-03-12 14:30:00,919.95,short,negative,-0.21241830065359973,60.0,max_holding_period,Midday,Wednesday,-1.9500000000000455,1.8379500000000002,-3.7879500000000457,-0.41263071895425335
BLK,2025-03-13 14:30:00,913.02,2025-03-13 15:30:00,910.295,short,negative,0.29846005563952843,60.0,max_holding_period,Afternoon,Thursday,2.7250000000000227,1.823315,0.9016850000000227,0.09875851569516794
BLK,2025-03-14 14:05:00,912.0,2025-03-14 14:05:00,912.0,long,positive,0.0,0.0,conflict_flip,Afternoon,Friday,0.0,1.824,-1.824,-0.2
BLK,2025-03-14 14:05:00,912.0,2025-03-14 15:05:00,912.81,short,negative,-0.08881578947367823,60.0,max_holding_period,Afternoon,Friday,-0.8099999999999454,1.82481,-2.6348099999999457,-0.2889046052631519
BLK,2025-03-17 14:32:00,935.5484,2025-03-17 15:32:00,943.375,long,positive,0.8365788450923528,60.0,max_holding_period,Afternoon,Monday,7.826599999999985,1.8789234000000001,5.947676599999985,0.6357422662472605
BLK,2025-03-18 13:00:00,947.168,2025-03-18 14:30:00,960.8475,short,negative,-1.4442527619176284,90.0,max_holding_period,Midday,Tuesday,-13.679499999999962,1.9080154999999999,-15.587515499999961,-1.645697014679546
BLK,2025-03-19 14:29:00,964.11,2025-03-19 15:30:00,961.735,long,positive,-0.24634118513447634,61.0,max_holding_period,Afternoon,Wednesday,-2.375,1.925845,-4.300845,-0.44609484394934185
BLK,2025-03-24 12:51:00,961.0,2025-03-24 14:30:00,960.6,long,positive,-0.04162330905306735,99.0,max_holding_period,Midday,Monday,-0.39999999999997726,1.9216,-2.321599999999977,-0.24158168574401426
BLK,2025-03-24 15:48:00,966.715,2025-03-24 16:49:00,967.829101,short,negative,-0.11524606528294327,61.0,max_holding_period,Afternoon,Monday,-1.1141010000000051,1.9345441010000002,-3.0486451010000053,-0.31536131134822626
BLK,2025-03-25 14:30:00,970.48,2025-03-25 15:30:00,971.765,long,positive,0.13240870497073287,60.0,max_holding_period,Afternoon,Tuesday,1.2849999999999682,1.942245,-0.6572450000000318,-0.06772370373423786
BLK,2025-03-25 15:47:00,971.22,2025-03-25 16:47:00,973.315,long,positive,0.21570807849921,60.0,max_holding_period,Afternoon,Tuesday,2.0950000000000273,1.9445350000000001,0.15046500000002716,0.015492370420710805
BLK,2025-03-26 14:40:00,975.97,2025-03-26 15:40:00,978.0,long,positive,0.20799819666587832,60.0,max_holding_period,Afternoon,Wednesday,2.0299999999999727,1.95397,0.07602999999997273,0.007790198469212417
BLK,2025-03-27 14:30:00,965.51,2025-03-27 15:30:00,973.0,long,positive,0.7757558181686373,60.0,max_holding_period,Afternoon,Thursday,7.490000000000009,1.93851,5.551490000000009,0.5749800623504686
BLK,2025-03-28 14:30:00,966.24,2025-03-28 15:30:00,952.9403,short,negative,1.3764385659877494,60.0,max_holding_period,Afternoon,Friday,13.29970000000003,1.9191802999999998,11.380519700000029,1.1778150045537372
BLK,2025-03-31 15:30:00,933.6,2025-03-31 15:30:00,933.6,long,positive,0.0,0.0,conflict_flip,Afternoon,Monday,0.0,1.8672000000000002,-1.8672000000000002,-0.2
BLK,2025-03-31 15:30:00,933.6,2025-03-31 16:31:00,924.0,short,negative,1.028277634961442,61.0,max_holding_period,Afternoon,Monday,9.600000000000023,1.8576000000000001,7.742400000000023,0.8293059125964034
BLK,2025-04-02 14:28:00,934.52,2025-04-02 14:28:00,934.52,short,negative,-0.0,0.0,conflict_flip,Afternoon,Wednesday,-0.0,1.86904,-1.86904,-0.2
BLK,2025-04-02 14:28:00,934.52,2025-04-02 15:30:00,936.42,long,positive,0.20331293070239023,62.0,max_holding_period,Afternoon,Wednesday,1.8999999999999773,1.87094,0.029059999999977215,0.003109617771687806
BLK,2025-04-03 14:00:00,927.47,2025-04-03 15:30:00,923.165,long,positive,-0.46416595685036316,90.0,max_holding_period,Afternoon,Thursday,-4.305000000000064,1.850635,-6.155635000000064,-0.6637017908935128
BLK,2025-04-08 14:00:00,837.26,2025-04-08 15:17:00,853.0,short,negative,-1.8799417146406145,77.0,conflict_flip,Afternoon,Tuesday,-15.740000000000009,1.6902599999999999,-17.430260000000008,-2.081821656355255
BLK,2025-04-08 15:17:00,853.0,2025-04-08 16:17:00,849.37,long,positive,-0.42555685814771343,60.0,max_holding_period,Afternoon,Tuesday,-3.6299999999999955,1.7023700000000002,-5.332369999999996,-0.6251313012895657
BLK,2025-04-11 13:00:00,876.45,2025-04-11 13:00:00,876.45,long,positive,0.0,0.0,conflict_flip,Midday,Friday,0.0,1.7529000000000001,-1.7529000000000001,-0.2
BLK,2025-04-11 13:00:00,876.45,2025-04-11 13:00:00,876.45,short,negative,-0.0,0.0,conflict_flip,Midday,Friday,-0.0,1.7529000000000001,-1.7529000000000001,-0.2
BLK,2025-04-11 13:00:00,876.45,2025-04-11 13:00:00,876.45,long,positive,0.0,0.0,conflict_flip,Midday,Friday,0.0,1.7529000000000001,-1.7529000000000001,-0.2
BLK,2025-04-11 13:00:00,876.45,2025-04-11 13:00:00,876.45,short,negative,-0.0,0.0,conflict_flip,Midday,Friday,-0.0,1.7529000000000001,-1.7529000000000001,-0.2
BLK,2025-04-11 13:00:00,876.45,2025-04-11 14:00:00,870.0001,long,positive,-0.7359119173940408,60.0,max_holding_period,Midday,Friday,-6.449900000000071,1.7464501000000001,-8.196350100000071,-0.9351760054766468
BLK,2025-04-11 15:20:00,854.97,2025-04-11 16:09:00,872.83,short,negative,-2.0889621858076906,49.0,stop_loss,Afternoon,Friday,-17.860000000000014,1.7278000000000002,-19.587800000000016,-2.2910511479934983
BLK,2025-04-16 15:30:00,881.24,2025-04-16 16:30:00,872.81,long,positive,-0.9566065997912105,60.0,max_holding_period,Afternoon,Wednesday,-8.430000000000064,1.7540499999999999,-10.184050000000063,-1.1556499931914193
BLK,2025-04-23 13:00:00,905.31,2025-04-23 14:37:00,912.0,long,positive,0.7389733903303901,97.0,max_holding_period,Midday,Wednesday,6.690000000000055,1.81731,4.872690000000055,0.5382344169400597
