Entry Time,Exit Time,Duration (min),Direction,Entry Price,Exit Price,Return (%)
2025-04-21 10:00:00,2025-04-21 10:00:00,0.0,long,1005.91,1005.91,0.00%
2025-04-21 10:00:00,2025-04-21 10:00:00,0.0,short,1005.91,1005.91,-0.00%
2025-05-19 14:42:00,2025-05-19 15:25:00,43.0,short,1170.85,1174.0,-0.27%
2025-05-27 13:32:00,2025-05-27 13:32:00,0.0,long,1194.0,1194.0,0.00%
