sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,17,-5.98403324776635,-0.35200195575096177,-0.2,0.35294117647058826,1.1429512000501303,-4.888973225897446,0.3339726695003857
negative,7,0.8586280683388461,0.12266115261983515,-0.02151018922852657,0.42857142857142855,0.6779114287023719,2.8723301447962792,1.7190917872598026
