day_of_week,count,total_return,avg_return,win_rate
Tuesday,9,0.5530414582792,0.06144905091991112,0.3333333333333333
Wednesday,4,1.3996339579189243,0.3499084894797311,0.5
Thursday,5,-6.209253943256024,-1.2418507886512047,0.4
Monday,6,-0.8688266523696051,-0.14480444206160084,0.3333333333333333
