sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,131,-20.881532524248797,-0.159401011635487,-0.1651308900523481,0.31297709923664124,0.8062604064300578,-3.1384557556556407,0.5594635993119705
negative,99,-29.604417966728562,-0.2990345249164501,-0.22203414702976157,0.26262626262626265,0.7696735193702242,-6.167583785384541,0.2987174712570242
