sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,31,-27.541221713764347,-0.8884265068956241,-0.33296191226369304,0.22580645161290322,2.1542547497970497,-6.546734351520151,0.17901028978451183
negative,13,-6.120446865501746,-0.47080360503859586,-0.6761447688564438,0.15384615384615385,1.795854625575631,-4.161681811696318,0.4583867822194821
