day_of_week,count,total_return,avg_return,win_rate
Wednesday,8,-3.7140478546615485,-0.46425598183269357,0.25
Thursday,14,-17.65856232249306,-1.2613258801780758,0.35714285714285715
Tuesday,12,-5.557568031717301,-0.46313066930977503,0.16666666666666666
Friday,4,-1.526033778818732,-0.381508444704683,0.0
Monday,6,-5.205456591575458,-0.8675760985959097,0.0
