day_of_week,count,total_return,avg_return,win_rate
Monday,26,-5.188538735897198,-0.1995591821498922,0.38461538461538464
Wednesday,36,-12.037723186856006,-0.33438119963488905,0.3333333333333333
Thursday,37,-10.23864983084733,-0.27672026569857644,0.21621621621621623
Friday,26,-6.279798961743254,-0.24153072929781746,0.38461538461538464
Tuesday,26,-0.0695073338125628,-0.002673358992790877,0.3076923076923077
