sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,50,-10.121064160787075,-0.2024212832157415,-0.2,0.22,0.6074115699857183,-5.290215747467738,0.3400072726686912
negative,101,-23.69315388836927,-0.23458568206306207,-0.1828566535365606,0.36633663366336633,0.9257200110197701,-4.022741445493541,0.44718292062271464
