market_session,count,total_return,avg_return,win_rate
Afternoon,44,-15.379967641333323,-0.3495447191212119,0.3181818181818182
Morning,49,-4.464966446492514,-0.09112176421413293,0.3469387755102041
Midday,57,-12.925831377011635,-0.2267689715265199,0.2982456140350877
After-Hours,1,-1.0434525843188796,-1.0434525843188796,0.0
