day_of_week,count,total_return,avg_return,win_rate
Monday,34,-10.36618509666521,-0.3048877969607415,0.23529411764705882
Tuesday,57,-10.69016882820187,-0.1875468215474012,0.3157894736842105
Wednesday,49,-6.911898291144193,-0.14105914879886108,0.32653061224489793
Thursday,47,-6.077903045468613,-0.12931708607380027,0.2978723404255319
Friday,37,-5.2899935423963695,-0.14297279844314512,0.35135135135135137
