sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,88,-15.928214853116511,-0.18100244151268763,-0.19383999395827778,0.2840909090909091,0.5091060220280652,-5.643863080193766,0.3794827042414885
negative,136,-23.407933950759745,-0.17211716140264519,-0.14818155385790588,0.3235294117647059,0.6741800410213651,-4.052738239606233,0.44005147020843727
