day_of_week,count,total_return,avg_return,win_rate
Monday,4,-1.872258774503914,-0.4680646936259785,0.0
Friday,5,-3.2547225342610635,-0.6509445068522127,0.0
Tuesday,2,0.036708173884878556,0.018354086942439278,0.5
Thursday,1,-0.3084774678111578,-0.3084774678111578,0.0
Wednesday,1,0.09644491854149978,0.09644491854149978,1.0
