ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
NFLX,2025-03-04 15:13:00,977.0,2025-03-04 16:13:00,963.165,short,negative,1.416069600818837,60.0,max_holding_period,Afternoon,Tuesday,13.835000000000036,1.940165,11.894835000000036,1.2174856704196557
NFLX,2025-03-11 10:18:00,870.0,2025-03-11 12:00:00,868.0,short,negative,0.22988505747126436,102.0,max_holding_period,Morning,Tuesday,2.0,1.738,0.262,0.030114942528735617
NFLX,2025-03-13 11:13:00,918.72,2025-03-13 13:00:00,913.7,short,negative,0.5464123998606738,107.0,max_holding_period,Morning,Thursday,5.019999999999982,1.8324200000000002,3.187579999999982,0.3469588122605345
NFLX,2025-03-17 13:16:00,929.0,2025-03-17 14:17:00,934.85,long,positive,0.6297093649085062,61.0,max_holding_period,Midday,Monday,5.850000000000023,1.8638500000000002,3.9861500000000225,0.4290796555435976
NFLX,2025-03-17 14:57:00,949.385,2025-03-17 15:57:00,953.41,long,positive,0.4239586679797951,60.0,max_holding_period,Afternoon,Monday,4.024999999999977,1.902795,2.122204999999977,0.22353470931181527
NFLX,2025-03-19 15:02:00,944.4,2025-03-19 16:02:00,954.82,short,negative,-1.1033460398136459,60.0,max_holding_period,Afternoon,Wednesday,-10.420000000000073,1.8992200000000001,-12.319220000000072,-1.3044493858534596
NFLX,2025-03-24 14:42:00,960.23,2025-03-24 15:42:00,954.61,short,negative,0.5852764441852477,60.0,max_holding_period,Afternoon,Monday,5.6200000000000045,1.91484,3.7051600000000047,0.38586172062943297
NFLX,2025-03-27 11:48:00,970.98,2025-03-27 12:48:00,969.1,long,positive,-0.19361881810129924,60.0,max_holding_period,Morning,Thursday,-1.8799999999999955,1.94008,-3.8200799999999955,-0.39342519928319797
NFLX,2025-03-27 13:04:00,967.5742,2025-03-27 14:13:00,969.0,long,positive,0.14735820777362407,69.0,max_holding_period,Midday,Thursday,1.425799999999981,1.9365742,-0.5107742000000188,-0.05278915043414953
NFLX,2025-04-11 12:53:00,926.0,2025-04-11 14:00:00,923.0,short,negative,0.32397408207343414,67.0,max_holding_period,Midday,Friday,3.0,1.8490000000000002,1.1509999999999998,0.12429805615550754
NFLX,2025-04-17 11:32:00,974.67,2025-04-17 13:01:00,973.63,long,positive,-0.10670278145423207,89.0,max_holding_period,Morning,Thursday,-1.0399999999999636,1.9483,-2.9882999999999633,-0.3065960786727778
NFLX,2025-04-21 10:00:00,1005.91,2025-04-21 10:00:00,1005.91,long,positive,0.0,0.0,conflict_flip,Morning,Monday,0.0,2.01182,-2.01182,-0.2
NFLX,2025-04-21 10:00:00,1005.91,2025-04-21 10:00:00,1005.91,short,negative,-0.0,0.0,conflict_flip,Morning,Monday,-0.0,2.01182,-2.01182,-0.2
NFLX,2025-04-21 10:00:00,1005.91,2025-04-21 11:10:00,1001.2,long,positive,-0.4682327444801148,70.0,max_holding_period,Morning,Monday,-4.709999999999923,2.00711,-6.717109999999923,-0.6677645117356348
NFLX,2025-04-21 12:00:00,1002.98,2025-04-21 13:00:00,1005.2,long,positive,0.22134040559134055,60.0,max_holding_period,Midday,Monday,2.2200000000000273,2.0081800000000003,0.211820000000027,0.02111906518574916
NFLX,2025-04-21 15:40:00,1002.43,2025-04-21 16:16:00,980.825,long,positive,-2.1552627116107765,36.0,stop_loss,Afternoon,Monday,-21.604999999999905,1.983255,-23.588254999999904,-2.353107448899166
NFLX,2025-04-23 15:25:00,1047.99,2025-04-23 16:25:00,1055.77,short,negative,-0.7423734959303021,60.0,max_holding_period,Afternoon,Wednesday,-7.779999999999973,2.1037600000000003,-9.883759999999974,-0.9431158694262325
NFLX,2025-04-24 10:52:00,1036.0,2025-04-24 13:00:00,1047.0,long,positive,1.0617760617760617,128.0,max_holding_period,Morning,Thursday,11.0,2.083,8.917,0.8607142857142855
NFLX,2025-04-25 11:25:00,1093.8,2025-04-25 12:35:00,1090.21,short,negative,0.3282135673797695,70.0,max_holding_period,Morning,Friday,3.589999999999918,2.18401,1.4059899999999184,0.12854178094714927
NFLX,2025-05-05 14:39:00,1109.24,2025-05-05 15:39:00,1119.3,short,negative,-0.9069272655151225,60.0,max_holding_period,Afternoon,Monday,-10.059999999999945,2.2285399999999997,-12.288539999999944,-1.1078341927806377
NFLX,2025-05-05 15:56:00,1132.18,2025-05-05 16:56:00,1135.01,short,negative,-0.24996025366990474,60.0,max_holding_period,Afternoon,Monday,-2.8299999999999272,2.2671900000000003,-5.0971899999999275,-0.4502102139235747
NFLX,2025-05-06 13:28:00,1126.3,2025-05-06 14:32:00,1128.7,long,positive,0.21308709935186815,64.0,max_holding_period,Midday,Tuesday,2.400000000000091,2.255,0.14500000000009106,0.012874012252516276
NFLX,2025-05-07 14:06:00,1140.0,2025-05-07 15:09:00,1137.5,long,positive,-0.21929824561403508,63.0,max_holding_period,Afternoon,Wednesday,-2.5,2.2775,-4.7775,-0.419078947368421
NFLX,2025-05-08 15:44:00,1157.82,2025-05-08 16:44:00,1143.695,long,positive,-1.2199651068387143,60.0,max_holding_period,Afternoon,Thursday,-14.125,2.301515,-16.426515000000002,-1.4187451417318755
