Entry Time,Exit Time,Duration (min),Direction,Entry Price,Exit Price,Return (%)
2025-04-25 13:48:00,2025-04-25 14:15:00,27.0,long,185.0,186.42,0.77%
2025-04-25 14:17:00,2025-04-25 14:24:00,7.0,short,186.75,186.63,0.06%
