sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,4,-1.6979884517354438,-0.42449711293386094,-0.21280769230768978,0.25,1.177777016958355,-5.721526792847623,0.3711747803804684
negative,3,-0.01853852578819898,-0.006179508596066326,-0.10340168878164956,0.3333333333333333,0.2095426542847253,-0.46814648861597025,0.938897750165324
