ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
TSLA,2025-03-03 14:53:00,300.9,2025-03-03 15:53:00,295.48,short,negative,1.8012628780325552,60.0,max_holding_period,Afternoon,Monday,5.419999999999959,0.59638,4.823619999999959,1.603064140910588
TSLA,2025-03-04 12:02:00,279.3,2025-03-04 13:02:00,278.5,short,negative,0.28643036161833557,60.0,max_holding_period,Midday,Tuesday,0.8000000000000114,0.5578000000000001,0.2422000000000113,0.08671679197995386
TSLA,2025-03-04 13:04:00,278.19,2025-03-04 14:04:00,273.07,short,negative,1.840468744383337,60.0,max_holding_period,Midday,Tuesday,5.1200000000000045,0.55126,4.5687400000000045,1.6423092131277204
TSLA,2025-03-04 14:59:00,271.95,2025-03-04 15:59:00,265.89,short,negative,2.228350799779372,60.0,max_holding_period,Afternoon,Tuesday,6.060000000000002,0.53784,5.522160000000002,2.0305791505791513
TSLA,2025-03-05 11:33:00,278.2,2025-03-05 12:33:00,277.12,short,negative,0.38820992092019563,60.0,max_holding_period,Morning,Wednesday,1.079999999999984,0.55532,0.524679999999984,0.18859813084111582
TSLA,2025-03-05 12:46:00,276.72,2025-03-05 13:46:00,276.22,short,negative,0.1806880601329864,60.0,max_holding_period,Midday,Wednesday,0.5,0.55294,-0.05293999999999999,-0.019131251806880578
TSLA,2025-03-05 14:44:00,272.4,2025-03-05 15:44:00,274.51,short,negative,-0.7745961820851739,60.0,max_holding_period,Afternoon,Wednesday,-2.1100000000000136,0.54691,-2.6569100000000136,-0.975370778267259
TSLA,2025-03-06 10:00:00,275.24,2025-03-06 10:50:00,273.59,long,positive,-0.5994768202296301,50.0,conflict_flip,Morning,Thursday,-1.650000000000034,0.54883,-2.1988300000000343,-0.7988773434094005
TSLA,2025-03-06 10:52:00,273.36,2025-03-06 11:52:00,273.3,short,negative,0.021949078138719002,60.0,max_holding_period,Morning,Thursday,0.060000000000002274,0.54666,-0.48665999999999776,-0.17802897278314228
TSLA,2025-03-06 13:36:00,272.18,2025-03-06 14:36:00,272.4,long,positive,0.08082886325224868,60.0,max_holding_period,Midday,Thursday,0.21999999999997044,0.5445800000000001,-0.3245800000000296,-0.11925196561100358
TSLA,2025-03-07 11:02:00,262.77,2025-03-07 11:13:00,262.67,short,negative,0.0380560946835506,11.0,conflict_flip,Morning,Friday,0.0999999999999659,0.52544,-0.4254400000000341,-0.16190584922176587
TSLA,2025-03-07 11:15:00,262.51,2025-03-07 11:42:00,262.81,long,positive,0.11428136071007253,27.0,conflict_flip,Morning,Friday,0.30000000000001137,0.52532,-0.22531999999998864,-0.08583292065063758
TSLA,2025-03-07 11:44:00,262.86,2025-03-07 12:44:00,262.36,short,negative,0.190215323746481,60.0,max_holding_period,Morning,Friday,0.5,0.52522,-0.02522000000000002,-0.00959446092977248
TSLA,2025-03-07 15:43:00,263.87,2025-03-07 15:52:00,264.91,short,negative,-0.3941334748171526,9.0,conflict_flip,Afternoon,Friday,-1.0400000000000205,0.52878,-1.5687800000000205,-0.5945276082919697
TSLA,2025-03-07 15:54:00,265.2,2025-03-07 16:30:00,259.86,long,positive,-2.013574660633475,36.0,stop_loss,Afternoon,Friday,-5.339999999999975,0.5250600000000001,-5.865059999999975,-2.2115610859728414
TSLA,2025-03-10 10:17:00,255.03,2025-03-10 10:34:00,255.84,long,positive,0.3176096929772977,17.0,conflict_flip,Morning,Monday,0.8100000000000023,0.5108699999999999,0.29913000000000234,0.11729208328432042
TSLA,2025-03-10 10:36:00,255.8,2025-03-10 11:36:00,254.76,short,negative,0.4065676309616968,60.0,max_holding_period,Morning,Monday,1.0400000000000205,0.51056,0.5294400000000204,0.20697419859265848
TSLA,2025-03-10 11:52:00,254.38,2025-03-10 12:52:00,255.0,short,negative,-0.24372985297586466,60.0,max_holding_period,Morning,Monday,-0.6200000000000045,0.5093799999999999,-1.1293800000000045,-0.4439735828288405
TSLA,2025-03-10 13:49:00,252.36,2025-03-10 14:49:00,246.715,short,negative,2.236883816769698,60.0,max_holding_period,Midday,Monday,5.64500000000001,0.49907500000000005,5.14592500000001,2.0391207005864675
TSLA,2025-03-10 15:07:00,241.94,2025-03-10 16:07:00,239.965,short,negative,0.8163180953955502,60.0,max_holding_period,Afternoon,Monday,1.9749999999999943,0.48190500000000003,1.4930949999999943,0.6171344134909458
TSLA,2025-03-11 10:47:00,230.75,2025-03-11 11:47:00,228.49,short,negative,0.9794149512459333,60.0,max_holding_period,Morning,Tuesday,2.259999999999991,0.45924000000000004,1.8007599999999908,0.7803943661971792
TSLA,2025-03-11 12:09:00,225.11,2025-03-11 12:15:00,225.43,short,negative,-0.14215272533427797,6.0,conflict_flip,Midday,Tuesday,-0.3199999999999932,0.45054000000000005,-0.7705399999999932,-0.34229487805961223
TSLA,2025-03-11 12:17:00,226.3,2025-03-11 12:43:00,228.1,long,positive,0.795404330534681,26.0,conflict_flip,Midday,Tuesday,1.799999999999983,0.4544,1.3455999999999828,0.5946089262041463
TSLA,2025-03-11 12:45:00,228.1,2025-03-11 13:07:00,227.0,short,negative,0.48224462954844116,22.0,conflict_flip,Midday,Tuesday,1.0999999999999943,0.4551,0.6448999999999943,0.2827268741779896
TSLA,2025-03-11 13:09:00,226.6601,2025-03-11 13:25:00,225.11,long,positive,-0.6838874596808111,16.0,conflict_flip,Midday,Tuesday,-1.5500999999999863,0.4517701,-2.0018700999999863,-0.8832035722211303
TSLA,2025-03-11 13:27:00,224.37,2025-03-11 13:55:00,222.47,short,negative,0.8468155279226304,28.0,conflict_flip,Midday,Tuesday,1.9000000000000057,0.44684,1.4531600000000058,0.6476623434505531
TSLA,2025-03-11 13:57:00,222.6958,2025-03-11 14:31:00,224.8946,long,positive,0.9873558459566842,34.0,conflict_flip,Midday,Tuesday,2.1988000000000056,0.4475904,1.7512096000000057,0.7863684901107275
TSLA,2025-03-11 14:33:00,222.41,2025-03-11 14:36:00,229.07,short,negative,-2.994469673126207,3.0,stop_loss,Afternoon,Tuesday,-6.659999999999997,0.45148,-7.111479999999997,-3.197464142799333
TSLA,2025-03-11 14:40:00,230.3,2025-03-11 14:49:00,235.5201,short,negative,-2.2666521927920114,9.0,stop_loss,Afternoon,Tuesday,-5.220100000000002,0.4658201,-5.685920100000002,-2.4689188449848034
TSLA,2025-03-11 14:53:00,234.1301,2025-03-11 15:22:00,228.76,short,negative,2.2936393056680915,29.0,conflict_flip,Afternoon,Tuesday,5.370100000000008,0.46289009999999997,4.907209900000008,2.0959329449737596
TSLA,2025-03-11 15:24:00,226.4501,2025-03-11 15:38:00,221.04,long,positive,-2.3890914598845394,14.0,stop_loss,Afternoon,Tuesday,-5.4101,0.4474901,-5.8575900999999995,-2.586702368424655
TSLA,2025-03-12 10:02:00,238.44,2025-03-12 10:31:00,237.7,short,negative,0.310350612313374,29.0,conflict_flip,Morning,Wednesday,0.7400000000000091,0.47614,0.2638600000000091,0.11066096292568739
TSLA,2025-03-12 10:33:00,238.26,2025-03-12 11:01:00,238.26,long,positive,0.0,28.0,conflict_flip,Morning,Wednesday,0.0,0.47652,-0.47652,-0.2
TSLA,2025-03-12 11:03:00,238.1,2025-03-12 12:03:00,238.05,short,negative,0.02099958000839267,60.0,max_holding_period,Morning,Wednesday,0.04999999999998295,0.47615,-0.42615000000001707,-0.17897942041159895
TSLA,2025-03-12 14:30:00,247.22,2025-03-12 15:30:00,246.27,long,positive,-0.3842731170617218,60.0,max_holding_period,Afternoon,Wednesday,-0.9499999999999886,0.49349,-1.4434899999999886,-0.58388884394466
TSLA,2025-03-12 15:37:00,244.215,2025-03-12 15:41:00,243.55,short,negative,0.27230104620927953,4.0,conflict_flip,Afternoon,Wednesday,0.664999999999992,0.487765,0.17723499999999204,0.07257334725548883
TSLA,2025-03-12 15:43:00,244.39,2025-03-12 15:52:00,245.1095,long,positive,0.2944064814435986,9.0,conflict_flip,Afternoon,Wednesday,0.7195000000000107,0.4894995,0.2300005000000107,0.09411207496215501
TSLA,2025-03-12 15:54:00,246.21,2025-03-12 16:54:00,247.5,short,negative,-0.5239429755087088,60.0,max_holding_period,Afternoon,Wednesday,-1.289999999999992,0.49371,-1.7837099999999921,-0.7244669184842175
TSLA,2025-03-13 10:02:00,243.74,2025-03-13 11:00:00,248.69,short,negative,-2.0308525477968282,58.0,stop_loss,Morning,Thursday,-4.949999999999989,0.49243000000000003,-5.442429999999988,-2.232883400344625
