sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,85,-35.2334864992688,-0.4145116058737506,-0.23476932596000427,0.25882352941176473,0.9906511485728219,-6.642265299577438,0.2717793595833776
negative,244,-39.508823096473265,-0.16192140613308714,-0.16748673945770226,0.36885245901639346,1.1792027810162342,-2.179796958400183,0.6784972328552175
