market_session,count,total_return,avg_return,win_rate
Afternoon,111,-45.32366929940623,-0.40832134503969575,0.36036036036036034
Midday,92,-9.224136603862867,-0.10026235438981378,0.358695652173913
Morning,121,-21.696227022731907,-0.1793076613448918,0.30578512396694213
After-Hours,5,1.5017233302589383,0.30034466605178767,0.4
