sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,19,-2.940340941344582,-0.15475478638655693,-0.17062628638634192,0.3684210526315789,0.7082361733355523,-3.4686961303946173,0.5795040435794692
negative,17,-1.6318619120933853,-0.09599187718196384,0.017356687898076817,0.5294117647058824,0.5392820398060284,-2.8256528067993667,0.6047671434371338
