day_of_week,count,total_return,avg_return,win_rate
Tuesday,7,1.3321392276832706,0.19030560395475296,0.5714285714285714
Thursday,8,0.44082849612882846,0.05510356201610356,0.5
Friday,5,0.7455833600649754,0.14911667201299508,0.8
Monday,11,-2.606509175949967,-0.23695537963181518,0.36363636363636365
Wednesday,5,-4.484244761365074,-0.8968489522730149,0.0
