ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
AMZN,2025-03-04 11:03:00,204.23,2025-03-04 12:04:00,205.15,long,positive,0.45047250648779125,61.0,max_holding_period,Morning,Tuesday,0.9200000000000159,0.40937999999999997,0.510620000000016,0.25002203398130346
AMZN,2025-03-04 12:14:00,205.41,2025-03-04 13:15:00,204.9,long,positive,-0.24828391996494373,61.0,max_holding_period,Midday,Tuesday,-0.5099999999999909,0.41031,-0.9203099999999909,-0.4480356360449788
AMZN,2025-03-04 15:03:00,202.81,2025-03-04 16:03:00,199.17,long,positive,-1.7947832947093412,60.0,max_holding_period,Afternoon,Tuesday,-3.640000000000015,0.40198,-4.041980000000015,-1.992988511414632
AMZN,2025-03-05 10:00:00,206.49,2025-03-05 11:01:00,206.67,long,positive,0.0871712915879599,61.0,max_holding_period,Morning,Wednesday,0.1799999999999784,0.41315999999999997,-0.23316000000002157,-0.11291587970362806
AMZN,2025-03-06 13:09:00,205.51,2025-03-06 14:09:00,204.7,long,positive,-0.3941414043112269,60.0,max_holding_period,Midday,Thursday,-0.8100000000000023,0.41020999999999996,-1.2202100000000022,-0.5937472629069157
AMZN,2025-03-06 16:02:00,204.0,2025-03-06 17:02:00,204.83,short,negative,-0.4068627450980454,60.0,max_holding_period,After-Hours,Thursday,-0.8300000000000125,0.40883,-1.2388300000000125,-0.6072696078431434
AMZN,2025-03-07 10:03:00,200.7,2025-03-07 11:04:00,200.63,long,positive,-0.03487792725460547,61.0,max_holding_period,Morning,Friday,-0.06999999999999318,0.40132999999999996,-0.47132999999999314,-0.23484304932735087
AMZN,2025-03-11 10:59:00,195.52,2025-03-11 11:12:00,195.08,long,positive,-0.22504091653027708,13.0,conflict_flip,Morning,Tuesday,-0.4399999999999977,0.39060000000000006,-0.8305999999999978,-0.42481587561374684
AMZN,2025-03-11 11:14:00,195.28,2025-03-11 12:14:00,194.8,short,negative,0.2458009012699661,60.0,max_holding_period,Morning,Tuesday,0.47999999999998977,0.39008000000000004,0.08991999999998973,0.046046702171236076
AMZN,2025-03-11 13:27:00,194.8,2025-03-11 14:27:00,193.2,short,negative,0.821355236139642,60.0,max_holding_period,Midday,Tuesday,1.6000000000000227,0.388,1.2120000000000228,0.6221765913757816
AMZN,2025-03-11 14:42:00,197.29,2025-03-11 15:42:00,195.24,long,positive,-1.0390795275989575,60.0,max_holding_period,Afternoon,Tuesday,-2.049999999999983,0.39253000000000005,-2.4425299999999828,-1.2380404480713585
AMZN,2025-03-12 10:04:00,198.57,2025-03-12 11:04:00,198.8,short,negative,-0.11582817142570287,60.0,max_holding_period,Morning,Wednesday,-0.2300000000000182,0.39737,-0.6273700000000182,-0.31594399959712854
AMZN,2025-03-12 15:23:00,198.69,2025-03-12 16:23:00,196.57,long,positive,-1.0669887764859856,60.0,max_holding_period,Afternoon,Wednesday,-2.1200000000000045,0.39526,-2.5152600000000045,-1.2659217877094995
AMZN,2025-03-13 12:31:00,198.42,2025-03-13 13:01:00,198.62,short,negative,-0.10079629069651096,30.0,conflict_flip,Midday,Thursday,-0.20000000000001705,0.39704,-0.5970400000000171,-0.30089708698720746
AMZN,2025-03-13 13:03:00,198.61,2025-03-13 14:03:00,198.1,long,positive,-0.2567846533407277,60.0,max_holding_period,Midday,Thursday,-0.5100000000000193,0.39671,-0.9067100000000193,-0.45652786868738693
AMZN,2025-03-14 12:35:00,196.72,2025-03-14 13:35:00,197.6,short,negative,-0.4473363155754349,60.0,max_holding_period,Midday,Friday,-0.8799999999999955,0.39432,-1.2743199999999955,-0.6477836518910103
AMZN,2025-03-17 15:04:00,196.4828,2025-03-17 16:04:00,194.79,short,negative,0.8615512401085518,60.0,max_holding_period,Afternoon,Monday,1.6928000000000054,0.3912728,1.3015272000000055,0.6624127913486604
AMZN,2025-03-18 10:04:00,196.03,2025-03-18 11:05:00,196.0,short,negative,0.015303780033668895,61.0,max_holding_period,Morning,Tuesday,0.030000000000001137,0.39203,-0.36202999999999885,-0.18468091618629745
AMZN,2025-03-18 13:23:00,193.0,2025-03-18 14:23:00,192.75,short,negative,0.1295336787564767,60.0,max_holding_period,Midday,Tuesday,0.25,0.38575000000000004,-0.13575000000000004,-0.07033678756476686
AMZN,2025-03-18 15:16:00,190.96,2025-03-18 16:16:00,191.17,long,positive,0.10997067448679279,60.0,max_holding_period,Afternoon,Tuesday,0.20999999999997954,0.38212999999999997,-0.17213000000002043,-0.09013929618769398
AMZN,2025-03-19 12:07:00,193.19,2025-03-19 13:07:00,193.75,long,positive,0.28987007609089616,60.0,max_holding_period,Midday,Wednesday,0.5600000000000023,0.38694,0.17306000000000227,0.08958020601480526
AMZN,2025-03-19 15:29:00,193.76,2025-03-19 16:29:00,193.45,short,negative,0.15999174236168576,60.0,max_holding_period,Afternoon,Wednesday,0.3100000000000023,0.38720999999999994,-0.07720999999999767,-0.03984826589595253
AMZN,2025-03-20 14:32:00,193.205,2025-03-20 15:03:00,197.15,short,negative,-2.0418726223441386,31.0,stop_loss,Afternoon,Thursday,-3.944999999999993,0.390355,-4.335354999999993,-2.2439144949664827
AMZN,2025-03-21 10:03:00,194.01,2025-03-21 11:04:00,194.49,short,negative,-0.24740992732334324,61.0,max_holding_period,Morning,Friday,-0.4800000000000182,0.3885,-0.8685000000000183,-0.4476573372506666
AMZN,2025-03-24 12:03:00,199.28,2025-03-24 13:03:00,199.91,short,negative,-0.3161380971497368,60.0,max_holding_period,Midday,Monday,-0.6299999999999955,0.39919000000000004,-1.0291899999999954,-0.5164542352468866
AMZN,2025-03-24 16:01:00,201.85,2025-03-24 17:01:00,201.817,short,negative,0.016348773841955433,60.0,max_holding_period,After-Hours,Monday,0.03299999999998704,0.403667,-0.37066700000001296,-0.18363487738420262
AMZN,2025-03-26 12:51:00,206.9,2025-03-26 13:51:00,206.53,long,positive,-0.17883035282745507,60.0,max_holding_period,Midday,Wednesday,-0.37000000000000455,0.41343,-0.7834300000000045,-0.37865152247462763
AMZN,2025-03-26 14:03:00,206.31,2025-03-26 15:03:00,203.025,long,positive,-1.5922640686345773,60.0,max_holding_period,Afternoon,Wednesday,-3.2849999999999966,0.409335,-3.6943349999999966,-1.7906718045659427
AMZN,2025-03-26 15:12:00,202.84,2025-03-26 16:12:00,203.5,long,positive,0.3253796095444668,60.0,max_holding_period,Afternoon,Wednesday,0.6599999999999966,0.40634000000000003,0.25365999999999655,0.12505422993492235
AMZN,2025-03-27 15:02:00,202.04,2025-03-27 16:02:00,203.56,short,negative,-0.7523262720253466,60.0,max_holding_period,Afternoon,Thursday,-1.5200000000000102,0.4056,-1.9256000000000102,-0.953078598297372
AMZN,2025-03-28 11:47:00,200.49,2025-03-28 12:00:00,200.22,long,positive,-0.1346700583570304,13.0,conflict_flip,Morning,Friday,-0.27000000000001023,0.40071,-0.6707100000000102,-0.33453538829867335
AMZN,2025-03-28 12:02:00,200.3,2025-03-28 13:02:00,200.8308,short,negative,-0.26500249625561617,60.0,max_holding_period,Midday,Friday,-0.5307999999999993,0.4011308,-0.9319307999999993,-0.4652674987518718
AMZN,2025-03-31 11:49:00,189.31,2025-03-31 12:49:00,189.25,long,positive,-0.03169404680154365,60.0,max_holding_period,Morning,Monday,-0.060000000000002274,0.37856,-0.4385600000000023,-0.23166235275474212
AMZN,2025-03-31 14:02:00,188.35,2025-03-31 15:02:00,189.01,long,positive,0.3504114680116786,60.0,max_holding_period,Afternoon,Monday,0.6599999999999966,0.37736,0.2826399999999966,0.15006105654366694
