day_of_week,count,total_return,avg_return,win_rate
Friday,5,4.279945177294929,0.8559890354589857,0.6
Tuesday,7,-1.8425023114872012,-0.26321461592674306,0.14285714285714285
Wednesday,6,-1.6799843572909883,-0.2799973928818314,0.5
Thursday,6,2.839508595202627,0.47325143253377117,0.5
Monday,3,-1.2057715487161842,-0.4019238495720614,0.0
