market_session,count,total_return,avg_return,win_rate
Midday,11,2.732821636333251,0.24843833057575007,0.5454545454545454
Afternoon,12,0.43809515384904,0.03650792948742,0.25
Morning,3,0.0302642228916587,0.010088074297219566,0.3333333333333333
After-Hours,1,-0.8099854580707676,-0.8099854580707676,0.0
