sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,28,-8.157603534515301,-0.2913429833755465,-0.2,0.17857142857142858,0.6363926512868185,-7.267410256953926,0.2638590517375206
negative,35,-12.191585163662845,-0.3483310046760813,-0.4528250701590314,0.34285714285714286,0.9643337957922495,-5.734096739080158,0.402977551280847
