ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
GS,2025-03-04 13:34:00,601.1,2025-03-04 14:49:00,598.9,short,negative,0.3659956745965805,75.0,max_holding_period,Midday,Tuesday,2.2000000000000455,1.2000000000000002,1.0000000000000453,0.16636167027117704
GS,2025-03-05 12:29:00,586.53,2025-03-05 13:37:00,585.0,long,positive,-0.26085622218811877,68.0,max_holding_period,Midday,Wednesday,-1.5299999999999727,1.17153,-2.7015299999999725,-0.46059536596593065
GS,2025-03-05 13:47:00,584.5,2025-03-05 13:50:00,585.0,long,positive,0.0855431993156544,3.0,conflict_flip,Midday,Wednesday,0.5,1.1695,-0.6695,-0.11454234388366127
GS,2025-03-05 13:59:00,584.5,2025-03-05 15:06:00,580.0,short,negative,0.7698887938408896,67.0,max_holding_period,Midday,Wednesday,4.5,1.1644999999999999,3.3355,0.5706586826347305
GS,2025-03-05 15:22:00,583.0,2025-03-05 16:22:00,580.435,short,negative,0.43996569468268515,60.0,max_holding_period,Afternoon,Wednesday,2.5650000000000546,1.1634349999999998,1.4015650000000548,0.24040566037736788
GS,2025-03-10 15:56:00,536.935,2025-03-10 16:56:00,536.69,long,positive,-0.04562935923340644,60.0,max_holding_period,Afternoon,Monday,-0.24499999999989086,1.073625,-1.318624999999891,-0.24558372987417307
GS,2025-03-11 10:02:00,534.5,2025-03-11 12:00:00,535.85,short,negative,-0.25257249766137,118.0,max_holding_period,Morning,Tuesday,-1.3500000000000227,1.07035,-2.4203500000000226,-0.4528250701590314
GS,2025-03-12 12:00:00,537.7,2025-03-12 12:00:00,537.7,long,positive,0.0,0.0,conflict_flip,Midday,Wednesday,0.0,1.0754000000000001,-1.0754000000000001,-0.2
GS,2025-03-12 12:00:00,537.7,2025-03-12 13:00:00,538.9595,short,negative,-0.23423842291240515,60.0,max_holding_period,Midday,Wednesday,-1.2595000000000027,1.0766595,-2.3361595000000026,-0.4344726613353176
GS,2025-03-12 13:07:00,538.0,2025-03-12 14:07:00,545.49,short,negative,-1.3921933085501876,60.0,max_holding_period,Midday,Wednesday,-7.490000000000009,1.08349,-8.573490000000008,-1.5935855018587377
GS,2025-03-12 14:57:00,537.37,2025-03-12 15:57:00,532.49,short,negative,0.9081266166700775,60.0,max_holding_period,Afternoon,Wednesday,4.8799999999999955,1.06986,3.810139999999995,0.7090347432867476
GS,2025-03-13 13:00:00,533.1,2025-03-13 14:01:00,536.5,short,negative,-0.6377790283248879,61.0,max_holding_period,Midday,Thursday,-3.3999999999999773,1.0695999999999999,-4.469599999999977,-0.8384168073532128
GS,2025-03-13 16:00:00,530.28,2025-03-13 17:00:00,523.41,short,negative,1.295541977823038,60.0,max_holding_period,After-Hours,Thursday,6.8700000000000045,1.05369,5.816310000000005,1.0968375198008609
GS,2025-03-17 10:44:00,538.0,2025-03-17 13:05:00,538.75,short,negative,-0.13940520446096655,141.0,max_holding_period,Morning,Monday,-0.75,1.07675,-1.82675,-0.33954460966542754
GS,2025-03-19 13:00:00,547.5,2025-03-19 14:11:00,549.0,short,negative,-0.273972602739726,71.0,max_holding_period,Midday,Wednesday,-1.5,1.0965,-2.5965,-0.4742465753424657
GS,2025-03-21 12:49:00,561.25,2025-03-21 14:02:00,558.0,long,positive,-0.579064587973274,73.0,max_holding_period,Midday,Friday,-3.25,1.11925,-4.36925,-0.7784855233853007
GS,2025-03-21 15:25:00,554.72,2025-03-21 15:42:00,555.27,long,positive,0.09914912027688826,17.0,conflict_flip,Afternoon,Friday,0.5499999999999545,1.10999,-0.5599900000000455,-0.10095002884338865
GS,2025-03-21 15:44:00,555.91,2025-03-21 16:44:00,557.58,short,negative,-0.30040833947942525,60.0,max_holding_period,Afternoon,Friday,-1.6700000000000728,1.11349,-2.783490000000073,-0.5007087478189047
GS,2025-03-25 12:15:00,581.99,2025-03-25 13:37:00,582.0,long,positive,0.0017182425814860917,82.0,max_holding_period,Midday,Tuesday,0.009999999999990905,1.16399,-1.1539900000000092,-0.19828347566109542
GS,2025-03-31 16:00:00,533.71,2025-03-31 17:00:00,538.0,short,negative,-0.8038073110865382,60.0,max_holding_period,After-Hours,Monday,-4.289999999999964,1.07171,-5.361709999999963,-1.0046111183976247
GS,2025-04-01 11:26:00,547.0,2025-04-01 12:31:00,544.0,short,negative,0.5484460694698354,65.0,max_holding_period,Morning,Tuesday,3.0,1.0910000000000002,1.9089999999999998,0.3489945155393053
GS,2025-04-01 14:00:00,544.28,2025-04-01 15:21:00,544.98,long,positive,0.1286102741236212,81.0,max_holding_period,Afternoon,Tuesday,0.7000000000000455,1.08926,-0.3892599999999544,-0.07151833615050243
GS,2025-04-02 13:48:00,546.5,2025-04-02 15:12:00,543.0,long,positive,-0.6404391582799633,84.0,max_holding_period,Midday,Wednesday,-3.5,1.0895000000000001,-4.5895,-0.8397987191216834
GS,2025-04-03 14:29:00,536.5,2025-04-03 15:29:00,528.38,long,positive,-1.5135135135135143,60.0,max_holding_period,Afternoon,Thursday,-8.120000000000005,1.06488,-9.184880000000005,-1.7120000000000006
