Ticker,Total Trades,Winning Trades,Losing Trades,Win Rate (%),Strategy Return (%),Average Return per Trade (%),Median Return (%),Return Std Dev (%),Sharpe Ratio,Max Drawdown (%),Drawdown Duration (trades),Profit Factor,Expected Return (%)
PG,7,2,5,28.57,-2.96,-0.42,-0.26,0.88,-7.65,-3.53,5,0.17,-0.42
