sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,6,-4.124763112247127,-0.6874605187078545,-0.21972740119997325,0.5,1.4324732955671091,-7.618360108931913,0.20211417021042588
negative,3,-0.721258814955136,-0.24041960498504533,-0.020184222595944656,0.3333333333333333,0.6429153704752641,-5.936306838873015,0.36435045774624825
