day_of_week,count,total_return,avg_return,win_rate
Wednesday,1,-0.7899262727558607,-0.7899262727558607,0.0
Tuesday,3,-0.29741304968397375,-0.09913768322799126,0.6666666666666666
Monday,2,0.22160682218018493,0.11080341109009247,0.5
Thursday,2,-3.299043579766537,-1.6495217898832686,0.5
Friday,1,-0.6812458471760761,-0.6812458471760761,0.0
