sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,7,-0.28657119846604706,-0.040938742638006724,-0.3596165368484182,0.2857142857142857,0.6534358868199166,-0.9945618310158055,0.8495177356398945
negative,8,-0.621750213236099,-0.07771877665451238,-0.1526812953238295,0.375,0.46608165011748276,-2.647062657491641,0.6468911128829329
