day_of_week,count,total_return,avg_return,win_rate
Monday,15,1.951861483211255,0.13012409888075033,0.5333333333333333
Thursday,12,3.1587241102218058,0.26322700918515046,0.5833333333333334
Friday,8,0.5883929631511203,0.07354912039389004,0.5
Tuesday,8,-0.44027750546758926,-0.05503468818344866,0.375
Wednesday,11,-3.6488819337742893,-0.3317165394340263,0.2727272727272727
