sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,20,6.939717267900667,0.34698586339503334,0.04437141270134639,0.5,2.1172732887136765,2.6015677085012436,1.5865700645593892
negative,34,-5.329898150558365,-0.15676171031054015,-0.13495088685406703,0.4411764705882353,0.7478758825382567,-3.327443846734472,0.5893173905439281
