day_of_week,count,total_return,avg_return,win_rate
Monday,2,0.5029058755820648,0.2514529377910324,0.5
Thursday,5,0.6802161124521418,0.13604322249042836,0.4
Wednesday,1,-1.0858407079646017,-1.0858407079646017,0.0
Tuesday,1,-0.5230190032269626,-0.5230190032269626,0.0
Friday,1,-0.49955022488754985,-0.49955022488754985,0.0
