sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,20,-4.8740289460341275,-0.24370144730170637,-0.25758876228502603,0.35,0.8226213545315292,-4.7028204664637006,0.47114289316013286
negative,16,1.0709141942739866,0.06693213714212416,0.007670956108865756,0.5,1.0330311416278957,1.02854085879969,1.2041435779331975
