day_of_week,count,total_return,avg_return,win_rate
Wednesday,1,0.6804277381723941,0.6804277381723941,1.0
Monday,1,0.6920945244956848,0.6920945244956848,1.0
Friday,1,-0.42574145560681187,-0.42574145560681187,0.0
Tuesday,1,-0.10026268115942083,-0.10026268115942083,0.0
