day_of_week,count,total_return,avg_return,win_rate
Monday,2,-2.55662002061154,-1.27831001030577,0.0
Tuesday,2,-1.5905094993495772,-0.7952547496747886,0.0
Thursday,2,1.895436669629601,0.9477183348148005,1.0
Friday,4,1.9396654505228235,0.48491636263070587,0.75
