sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,20,-10.43415595679286,-0.521707797839643,-0.11379898009215667,0.3,0.9246436175141234,-8.95680712426984,0.08819656799271113
negative,24,-11.59511086837976,-0.4831296195158233,-0.34378491853900883,0.3333333333333333,0.9734825584180433,-7.878358866492667,0.25771718259103193
