Ticker,Total Trades,Winning Trades,Losing Trades,Win Rate (%),Strategy Return (%),Average Return per Trade (%),Median Return (%),Return Std Dev (%),Sharpe Ratio,Max Drawdown (%),Drawdown Duration (trades),Profit Factor,Expected Return (%)
MS,44,14,30,31.82,-22.03,-0.5,-0.2,0.95,-8.35,-21.16,35,0.19,-0.5
