sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,62,-17.559659004713396,-0.2832203065276354,-0.13584302812896742,0.20967741935483872,0.5984485463074234,-7.51273106373969,0.19660482811370028
negative,151,-31.808609747299364,-0.21065304468410176,-0.20463812436290396,0.26490066225165565,0.7627752209280961,-4.384008975602902,0.4135187992573383
