sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,6,-4.657002806914717,-0.7761671344857861,-0.2803975444349124,0.16666666666666666,1.31405804631134,-9.376504574217881,0.06561409081924387
negative,2,0.3920515832124837,0.19602579160624184,0.19602579160624184,1.0,0.139866666329984,22.248424535453694,0.0
