Entry Time,Exit Time,Duration (min),Direction,Entry Price,Exit Price,Return (%)
2025-04-24 12:32:00,2025-04-24 12:32:00,0.0,short,79.44,79.44,-0.00%
2025-04-24 12:34:00,2025-04-24 12:33:00,-1.0,long,80.01,79.96,-0.06%
2025-04-24 15:20:00,2025-04-24 15:20:00,0.0,short,79.21,79.21,-0.00%
2025-04-24 15:20:00,2025-04-24 15:28:00,8.0,long,79.21,78.3,-1.15%
2025-06-03 13:46:00,2025-06-03 14:25:00,39.0,long,76.16,76.3,0.18%
2025-06-17 13:29:00,2025-06-17 13:29:00,0.0,long,80.4,80.4,0.00%
