market_session,count,total_return,avg_return,win_rate
Midday,30,-10.001045200215708,-0.3333681733405236,0.26666666666666666
Morning,7,-3.1936263184706015,-0.45623233121008594,0.14285714285714285
Afternoon,27,-14.247006423558618,-0.5276669045762451,0.2222222222222222
After-Hours,1,0.2448054748289124,0.2448054748289124,1.0
