ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
JPM,2025-03-03 13:00:00,265.55,2025-03-03 14:00:00,265.6,short,negative,-0.018828845791757247,60.0,max_holding_period,Midday,Monday,-0.05000000000001137,0.53115,-0.5811500000000114,-0.21884767463754903
JPM,2025-03-04 13:58:00,259.1,2025-03-04 15:02:00,258.98,long,positive,-0.04631416441528542,64.0,max_holding_period,Midday,Tuesday,-0.12000000000000455,0.5180800000000001,-0.6380800000000046,-0.24626785025087017
JPM,2025-03-05 11:26:00,253.31,2025-03-05 13:00:00,252.47,long,positive,-0.3316094903477966,94.0,max_holding_period,Morning,Wednesday,-0.8400000000000034,0.5057800000000001,-1.3457800000000035,-0.5312778808574488
JPM,2025-03-05 14:00:00,252.42,2025-03-05 15:01:00,251.0,short,negative,0.5625544727042182,61.0,max_holding_period,Afternoon,Wednesday,1.4199999999999875,0.50342,0.9165799999999875,0.3631170271769224
JPM,2025-03-05 15:13:00,250.55,2025-03-05 16:13:00,250.47,short,negative,0.031929754540016966,60.0,max_holding_period,Afternoon,Wednesday,0.0800000000000125,0.50102,-0.4210199999999875,-0.16803831570544303
JPM,2025-03-06 14:00:00,249.3899,2025-03-06 15:00:00,248.5,long,positive,-0.3568308099085053,60.0,max_holding_period,Afternoon,Thursday,-0.8899000000000115,0.4978899,-1.3877899000000116,-0.5564739790985969
JPM,2025-03-07 12:16:00,247.72,2025-03-07 13:28:00,247.2,short,negative,0.20991441950589787,72.0,max_holding_period,Midday,Friday,0.5200000000000102,0.49492,0.025080000000010205,0.010124333925403767
JPM,2025-03-07 15:49:00,244.45,2025-03-07 16:49:00,242.17,short,negative,0.9327060748619354,60.0,max_holding_period,Afternoon,Friday,2.280000000000001,0.48662,1.793380000000001,0.7336387809367972
JPM,2025-03-10 14:05:00,237.0,2025-03-10 15:05:00,235.34,short,negative,0.7004219409282686,60.0,max_holding_period,Afternoon,Monday,1.6599999999999966,0.47234000000000004,1.1876599999999966,0.5011223628691969
JPM,2025-03-11 12:37:00,233.39,2025-03-11 13:38:00,232.5,short,negative,0.38133596126654373,61.0,max_holding_period,Midday,Tuesday,0.8899999999999864,0.46589,0.42410999999998633,0.18171729722781024
