ticker,entry_time,entry_price,exit_time,exit_price,direction,sentiment,return_pct,trade_duration_min,exit_reason,market_session,day_of_week,pnl,transaction_fees,pnl_after_fees,return_pct_after_fees
V,2025-03-06 13:11:00,350.19,2025-03-06 14:17:00,349.49,short,negative,0.19989148747822286,66.0,max_holding_period,Midday,Thursday,0.6999999999999886,0.6996800000000001,0.00031999999998855166,9.137896570104997e-05
V,2025-03-06 15:44:00,342.7,2025-03-06 16:44:00,347.015,short,negative,-1.2591187627662672,60.0,max_holding_period,Afternoon,Thursday,-4.314999999999998,0.6897150000000001,-5.004714999999997,-1.4603778815290336
V,2025-03-10 15:53:00,343.545,2025-03-10 16:53:00,343.28,short,negative,0.07713691073950812,60.0,max_holding_period,Afternoon,Monday,0.2650000000000432,0.686825,-0.4218249999999568,-0.1227859523497524
V,2025-03-20 15:28:00,341.91,2025-03-20 16:28:00,339.89,long,positive,-0.5907987482086042,60.0,max_holding_period,Afternoon,Thursday,-2.0200000000000387,0.6818,-2.7018000000000386,-0.7902079494603956
V,2025-04-03 14:02:00,334.02,2025-04-03 15:02:00,333.9,long,positive,-0.03592599245554295,60.0,max_holding_period,Afternoon,Thursday,-0.12000000000000455,0.66792,-0.7879200000000045,-0.2358900664630874
V,2025-05-05 14:15:00,346.0275,2025-05-05 15:26:00,346.7,long,positive,0.19434871505877818,71.0,max_holding_period,Afternoon,Monday,0.6725000000000136,0.6927274999999999,-0.020227499999986298,-0.005845633656280574
V,2025-05-06 15:34:00,347.04,2025-05-06 16:34:00,349.0101,long,positive,0.5676867219917018,60.0,max_holding_period,Afternoon,Tuesday,1.9701000000000022,0.6960501000000001,1.274049900000002,0.36711903526971007
V,2025-05-14 13:13:00,355.9,2025-05-14 14:40:00,355.9,long,positive,0.0,87.0,max_holding_period,Midday,Wednesday,0.0,0.7118,-0.7118,-0.2
V,2025-05-21 14:00:00,365.5,2025-05-21 15:29:00,363.85,long,positive,-0.4514363885088857,89.0,max_holding_period,Afternoon,Wednesday,-1.6499999999999773,0.7293499999999999,-2.3793499999999774,-0.6509849521203768
V,2025-05-23 15:39:00,354.01,2025-05-23 16:39:00,353.95,short,negative,0.01694867376627843,60.0,max_holding_period,Afternoon,Friday,0.060000000000002274,0.7079599999999999,-0.6479599999999976,-0.18303437755995527
V,2025-06-02 13:00:00,364.78,2025-06-02 14:00:00,364.0,long,positive,-0.21382751247326412,60.0,max_holding_period,Midday,Monday,-0.7799999999999727,0.72878,-1.5087799999999727,-0.4136136849607909
V,2025-06-03 13:50:00,364.3,2025-06-03 15:30:00,364.995,long,positive,0.19077683228108513,100.0,max_holding_period,Midday,Tuesday,0.6949999999999932,0.729295,-0.03429500000000685,-0.009413944551195957
V,2025-06-05 10:03:00,371.02,2025-06-05 11:45:00,371.67,long,positive,0.17519271198319072,102.0,max_holding_period,Morning,Thursday,0.6500000000000341,0.7426900000000001,-0.09268999999996597,-0.0249824807287925
V,2025-06-05 15:32:00,369.095,2025-06-05 16:32:00,369.105,long,positive,0.0027093295763938566,60.0,max_holding_period,Afternoon,Thursday,0.009999999999990905,0.7382000000000001,-0.7282000000000092,-0.19729337975318254
V,2025-06-10 12:01:00,366.71,2025-06-10 13:08:00,366.65,long,positive,-0.01636170270786242,67.0,max_holding_period,Midday,Tuesday,-0.060000000000002274,0.73336,-0.7933600000000023,-0.21634534100515457
V,2025-06-12 14:00:00,371.33,2025-06-12 15:29:00,372.36,long,positive,0.2773813050386528,89.0,max_holding_period,Afternoon,Thursday,1.0300000000000296,0.74369,0.2863100000000296,0.07710392373361419
V,2025-06-13 14:03:00,365.77,2025-06-13 15:03:00,363.0,short,negative,0.7573065040872631,60.0,end_of_data,Afternoon,Friday,2.769999999999982,0.7287699999999999,2.041229999999982,0.5580638105913504
