sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,12,-2.3003544736959327,-0.19169620614132774,-0.1986466898765913,0.16666666666666666,0.30292456338754375,-10.045679024232891,0.16185477360222872
negative,5,-1.2080430218816898,-0.24160860437633797,-0.1227859523497524,0.4,0.6634520580751663,-5.781002024300837,0.31602069685167405
