market_session,count,total_return,avg_return,win_rate
Midday,5,-0.8392815915514403,-0.16785631831028808,0.2
Afternoon,11,-2.6441334232973897,-0.24037576575430816,0.2727272727272727
Morning,1,-0.0249824807287925,-0.0249824807287925,0.0
