Ticker,Total Trades,Winning Trades,Losing Trades,Win Rate (%),Strategy Return (%),Average Return per Trade (%),Median Return (%),Return Std Dev (%),Sharpe Ratio,Max Drawdown (%),Drawdown Duration (trades),Profit Factor,Expected Return (%)
MA,11,2,9,18.18,-4.92,-0.45,-0.55,0.46,-15.38,-4.14,7,0.08,-0.45
