day_of_week,count,total_return,avg_return,win_rate
Tuesday,3,0.7018324417389219,0.2339441472463073,0.3333333333333333
Thursday,3,-1.1536379769068426,-0.38454599230228087,0.3333333333333333
Wednesday,7,-2.5392199213921587,-0.36274570305602266,0.5714285714285714
Friday,8,-2.5083388677832894,-0.3135423584729112,0.5
Monday,2,-0.7042443795466218,-0.3521221897733109,0.0
