day_of_week,count,total_return,avg_return,win_rate
Wednesday,2,-0.48865612356137333,-0.24432806178068667,0.0
Thursday,3,0.5741087738485198,0.19136959128283992,0.3333333333333333
Monday,10,0.1375750209918578,0.01375750209918578,0.3
Tuesday,3,0.40044602677477736,0.1334820089249258,0.6666666666666666
Friday,1,0.16018542364151575,0.16018542364151575,1.0
