sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,15,-0.20248838327146368,-0.013499225551430911,-0.18321967279201423,0.3333333333333333,0.5348970656078867,-0.4006257951009595,0.9362059666848287
negative,4,0.986147504966761,0.24653687624169024,0.11440952916311345,0.5,0.6689692559938235,5.8502712137932065,2.8011729769233993
