Entry Time,Exit Time,Duration (min),Direction,Entry Price,Exit Price,Return (%)
2025-03-06 14:06:00,2025-03-06 14:13:00,7.0,short,61.8,62.25,-0.73%
2025-03-06 14:13:00,2025-03-06 14:19:00,6.0,long,62.25,61.6,-1.04%
2025-03-06 14:21:00,2025-03-06 14:25:00,4.0,short,61.5,61.75,-0.41%
2025-03-06 14:29:00,2025-03-06 15:17:00,48.0,long,61.53,60.92,-0.99%
