market_session,count,total_return,avg_return,win_rate
Midday,3,0.9315897982725,0.3105299327575,1.0
Afternoon,11,-5.822067620317137,-0.5292788745742851,0.2727272727272727
After-Hours,1,-0.06985086042065969,-0.06985086042065969,0.0
